trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2024-11-27 19:04:36,4128027264554082,fraud_Zemlak Group,misc_net,3.93,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,1953-10-18,ee6ce7b372438a92877bde61d12eab8c,1732734276091,39.67686,-81.483353,0
2024-11-27 19:04:39,38530489946071,"fraud_Nicolas, Hills and McGlynn",entertainment,26.39,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,4e73a9e7164cf7309e3224c09189c21e,1732734279479,35.049647,-81.747858,0
2024-11-27 19:04:42,3575789281659026,fraud_Mraz-Herzog,gas_transport,79.88,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,1bd4e65ad583f0706cfe123885c24fd8,1732734282859,39.404014,-93.822838,0
2024-11-27 19:04:46,4839043708100390,"fraud_Roob, Conn and Tremblay",shopping_pos,185.06,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,96fac993b3b68b86dc0acc8f1b8c8259,1732734286241,41.131212,-91.749656,0
2024-11-27 19:04:51,560881134780,fraud_Dietrich-Fadel,health_fitness,38.28,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,124fab0808e513b507efe4e39dd1da1e,1732734291632,41.923824,-85.926761,0
2024-11-27 19:04:55,2227671554547514,fraud_Kutch-Ferry,home,45.84,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,0b573d7444cdee7e5f6fd231b96159dc,1732734295041,28.369048,-83.713582,0
2024-11-27 19:04:58,4178097073221156,fraud_Terry Ltd,home,126.47,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,e496b67949e3cfdc264cbf200e628881,1732734298459,41.627581,-86.101673,0
2024-11-27 19:05:01,4906628655840914250,"fraud_Durgan, Gislason and Spencer",home,47.16,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,7eef0429e53ca4368238f18be3dc15ed,1732734301937,25.067402,-82.126743,0
2024-11-27 19:05:05,372520049757633,"fraud_Becker, Harris and Harvey",personal_care,4.37,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,408f1a5d1bf60a8ce2a895a4404f3c68,1732734305358,47.896561,-93.487956,0
2024-11-27 19:05:08,4777065439639721,"fraud_O'Reilly, Mohr and Purdy",home,78.91,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,a14ab8300ce7d1cc940c144027d781fb,1732734308751,39.164703,-74.773403,0
2024-11-27 19:05:12,30373802285317,fraud_Berge LLC,gas_transport,56.63,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,ee2c1e73080c6d4e524aa29bde5eb2fb,1732734312180,33.766161,-116.88604,0
2024-11-27 19:05:15,3534093764340240,fraud_Berge LLC,gas_transport,46.2,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,7c129609e2ecb9760936e7ea03cbdf5b,1732734315671,46.192257,-112.331483,0
2024-11-27 19:05:19,4334230547694630,"fraud_Pouros, Walker and Spencer",kids_pets,12.91,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,086777aa36fd205e18a96d9419bdaa50,1732734319088,43.608495,-111.048491,0
2024-11-27 19:05:22,503874407318,"fraud_Nienow, Ankunding and Collier",misc_pos,195.04,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,7f882b0732093a08463cf92c5a8b2b35,1732734322548,29.040848,-98.503014,0
2024-11-27 19:05:25,4997733566924489,fraud_Medhurst PLC,shopping_net,134.78,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,a3b146db8600bd42fc0be08b3ccb13c4,1732734325967,44.390551,-93.887655,0
2024-11-27 19:05:29,180094419304907,"fraud_Hermiston, Pacocha and Smith",health_fitness,23.49,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,1382eb833b14402f9167395a32b9c726,1732734329380,33.701546,-118.167455,0
2024-11-27 19:05:32,30082025922891,fraud_Altenwerth-Kilback,home,27.56,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,2809afeabef26a90e4ea6bfe36779434,1732734332758,26.98232,-81.0381,0
2024-11-27 19:05:36,38052002992326,fraud_Champlin and Sons,home,135.03,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,7254d945934f3c09556bd7c97ed2394a,1732734336158,29.894453,-95.853911,0
2024-11-27 19:05:39,4874006077381178,fraud_Rodriguez Group,gas_transport,38.96,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,09c0a409a063eabc360cd1a5b31c79d3,1732734339620,40.584174,-91.595762,0
2024-11-27 19:05:43,675945690716,"fraud_Langworth, Boehm and Gulgowski",shopping_net,8.62,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,d2a818f6d0f6faa88a112130380712f1,1732734343351,40.083979,-80.11476,0
2024-11-27 19:05:46,3531129874770000,fraud_Terry Ltd,home,3.54,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,c8aede0eac1fe61b2251984e2580794b,1732734346738,43.308557,-73.700936,0
2024-11-27 19:05:50,6011104316292105,fraud_Kuhn LLC,shopping_pos,9.81,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,b1e1d1467c206d14df997c58ff449ae4,1732734350162,37.754463,-78.599623,0
2024-11-27 19:05:53,6592861994408652,fraud_Kris-Padberg,shopping_pos,11.35,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,c2b3b4f5d306661865dd15b0665abdc2,1732734353591,42.418726,-78.544249,0
2024-11-27 19:05:57,3504178999463051,fraud_Cummerata-Jones,gas_transport,95.95,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,bff37773424bf2f1345902e0df6b1371,1732734357007,41.065591,-84.403428,0
2024-11-27 19:06:00,180094608895855,fraud_Kris-Weimann,misc_net,7.03,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,1961-05-19,bec986f30f59be77e05b871a40647de4,1732734360543,42.906641,-123.139888,0
2024-11-27 19:06:03,6011542681743618,fraud_Prosacco LLC,personal_care,13.02,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,b7e95c1c83ba17d14a1ad754aaf6c401,1732734363959,38.320426,-78.110685,0
2024-11-27 19:06:07,345389171551808,"fraud_Prosacco, Kreiger and Kovacek",home,133.56,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,afdcff55ee9704d12763ca373b68dc5d,1732734367338,33.702058,-89.22539,0
2024-11-27 19:06:10,340953839692349,fraud_Kutch and Sons,grocery_pos,53.71,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,8d09e8fb49653f9f535bf3fc0a8e1896,1732734370795,43.045172,-82.40833,0
2024-11-27 19:06:14,4607072969078276,fraud_Larson-Moen,entertainment,13.45,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,0379588536b51dbb8cc22db9fda9fbdf,1732734374181,35.806553,-97.001422,0
2024-11-27 19:06:17,4755696071492,fraud_Dietrich-Fadel,health_fitness,7.4,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,a7a40a38381147cf362a2fe2f8622a4c,1732734377666,33.775709,-96.547725,0
2024-11-27 19:06:21,370877495212014,fraud_Volkman PLC,food_dining,75.78,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,4314d628ed946ef8307b5e0ffff370bf,1732734381121,36.173402,-80.607292,0
2024-11-27 19:06:24,4424338559877976,"fraud_Bahringer, Bergnaum and Quitzon",home,201.18,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,d7fd073e793c1555ec7da1f9f8e1116c,1732734384737,41.100855,-83.56088,0
2024-11-27 19:06:28,4745996322265,"fraud_Streich, Hansen and Veum",gas_transport,44.84,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,99b8168d95518420613a02ff996bd073,1732734388156,41.280778,-87.547189,0
2024-11-27 19:06:31,676298633337,"fraud_Windler, Goodwin and Kovacek",home,18.91,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,2be435bfe5934d500743baba66572090,1732734391583,39.336188,-81.119215,0
2024-11-27 19:06:35,4239552724014407,"fraud_Robel, Cummerata and Prosacco",gas_transport,56.49,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,1936-03-27,6f3377a6d71ca4eff0790f0b6d8d50df,1732734395005,40.492872,-85.313583,0
2024-11-27 19:06:38,4220345354880,fraud_Fritsch LLC,travel,1.83,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,fbf9b452d417a1327babce654d540373,1732734398647,42.332656,-83.25369,0
2024-11-27 19:06:42,3597980945245815,fraud_Boyer-Reichert,shopping_net,8.06,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,248b13621310ccd6f0f0d4b7b89e98c7,1732734402040,34.73273,-94.227783,0
2024-11-27 19:06:45,30175986190993,fraud_Auer-West,shopping_net,252.38,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,a036d13403665191f8d8dfab0a2fb389,1732734405482,46.674492,-96.068131,0
2024-11-27 19:06:50,2256234701263057,"fraud_Gutmann, McLaughlin and Wiza",home,47.93,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,028278e665ed573af37cf63a587e05d3,1732734410677,43.101982,-72.277628,0
2024-11-27 19:06:54,340103199302564,fraud_McDermott-Weimann,grocery_pos,91.15,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,0068e10b6f7296002282a397a61cb284,1732734414061,36.716086,-78.744678,0
2024-11-27 19:06:57,30230540139182,fraud_Doyle Ltd,grocery_pos,82.03,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,609628b7b3676760cd48c97656670178,1732734417455,41.955332,-75.981982,0
2024-11-27 19:07:00,180014262259255,fraud_Pollich LLC,home,27.39,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,aac0f365193bbee5a6d04e32c3864eae,1732734420865,30.927059,-86.927886,0
2024-11-27 19:07:04,4149635823017,"fraud_Schneider, Hayes and Nikolaus",food_dining,75.02,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,6a0a7892460717c62440d77b2f6a9b16,1732734424263,33.564729,-86.969593,0
2024-11-27 19:07:07,3538520143479972,fraud_Altenwerth-Kilback,home,24.08,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,15d458d0a0cbfa0ef52b435a89f8fe1c,1732734427720,41.788733,-83.66654,0
2024-11-27 19:07:11,30026790933302,fraud_Bauch-Raynor,grocery_pos,98.24,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,3eb05bbf56ccafe4d7d1d5a417c80560,1732734431103,32.323527,-91.710899,0
2024-11-27 19:07:14,501802953619,"fraud_Goyette, Howell and Collier",shopping_pos,2.41,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,3408f50772bd76c3b06ce7e33c9efab9,1732734434490,41.424749,-123.31136,0
2024-11-27 19:07:17,4809701904914,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1.13,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,f071a86c9c7bbfed132a555b0760c0e1,1732734437900,32.445057,-85.554235,0
2024-11-27 19:07:21,2242542703101233,fraud_Wuckert-Goldner,home,186.49,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,fff27fb5c41d96977866480d77f96e87,1732734441342,38.032916,-85.781182,0
2024-11-27 19:07:24,4155021259183870,fraud_Kris-Kertzmann,travel,1.68,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,5495cd515628759d8f8caec81eb1a86e,1732734444815,33.960517,-99.095169,0
2024-11-27 19:07:28,4292902571056973207,fraud_Altenwerth-Kilback,home,18.7,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,2d1566d0c2110274a1fc0606df374796,1732734448321,46.462326,-113.375201,0
2024-11-27 19:07:31,30197398657930,"fraud_Bernier, Streich and Jewess",grocery_net,42.23,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,732a11938078fe868b205fd077406add,1732734451706,36.899688,-78.947371,0
2024-11-27 19:07:35,30560609640617,"fraud_Brown, Homenick and Lesch",health_fitness,41.35,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,ef67dcd7639a19446086b888dc5e90e1,1732734455132,40.349378,-92.238456,0
2024-11-27 19:07:38,344709867813900,fraud_Strosin-Cruickshank,grocery_pos,191.72,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,7c78e63b1ec4119e12ed1d9e3673bb94,1732734458513,26.667143,-81.313661,0
2024-11-27 19:07:41,180049032966888,fraud_Wolf Inc,grocery_pos,125.47,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,32d1a068bbb50a04087aa64ac1a18045,1732734461952,46.097279,-90.205832,0
2024-11-27 19:07:45,180031190491743,fraud_Herman Inc,misc_pos,18.23,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,0fed8917445c2f63b78aaf0e95baf597,1732734465436,29.931168,-88.657585,0
2024-11-27 19:07:48,346243940647414,fraud_Leannon-Ward,food_dining,2.84,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,151e8caabc254f0c1795cae4d862b353,1732734468974,40.13155,-82.48879,0
2024-11-27 19:07:52,3519232971341141,fraud_Boyer PLC,shopping_net,5.17,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,99714cb9d895311f42dcee955261c7fd,1732734472422,40.409913,-81.588443,0
2024-11-27 19:07:55,2383461948823908,fraud_Auer-West,shopping_net,3.8,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,cd441bee6beb59c19806825cf69c2121,1732734475849,43.650602,-70.616794,0
2024-11-27 19:07:59,6569097840281287,"fraud_Wuckert, Wintheiser and Friesen",home,49.15,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,9b6e82bc520275b67afbae258e910bce,1732734479266,39.020273,-105.68054,0
2024-11-27 19:08:02,345832460465610,fraud_Botsford Ltd,shopping_pos,3.26,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,fdcbbc1fc76fafa1802b7af0e4e62600,1732734482759,38.346733,-76.416817,0
2024-11-27 19:08:06,3566094707272327,"fraud_Turcotte, McKenzie and Koss",entertainment,223.44,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,195a361378d9bf9edc267bae7c0fe8d0,1732734486258,33.697634,-118.864616,0
2024-11-27 19:08:09,4102003771126577611,fraud_Hermann and Sons,shopping_pos,7.97,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,1a1869aba38927228bb961db08c0102c,1732734489758,32.39131,-96.643504,0
2024-11-27 19:08:13,3573030041201292,"fraud_Langosh, Wintheiser and Hyatt",food_dining,9.52,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,eef7d4e3c48f6cf0fceec359e40d36f7,1732734493165,40.982481,-109.90544,0
2024-11-27 19:08:16,4824023901222438,fraud_Berge-Ullrich,home,18.85,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,cb282757bca7a1d50f6bf5e3135edd8c,1732734496585,32.166243,-96.385509,0
2024-11-27 19:08:19,4788103653396,fraud_Abbott-Rogahn,entertainment,96.15,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,e5e0e7701aecdc56cb2248bc5abfe087,1732734499970,39.872273,-84.073176,0
2024-11-27 19:08:23,4681601008538160,fraud_Schuppe LLC,entertainment,65.72,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,1977-08-12,5005594c1e2ee341f59232c95f91ade4,1732734503369,40.164463,-81.312072,0
2024-11-27 19:08:26,341283058448499,fraud_Bins-Rice,gas_transport,78.35,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,1f4a045876b5b0d9ee612631d506e6ac,1732734506905,30.516764,-84.307704,0
2024-11-27 19:08:30,4147608975828480,"fraud_Dare, Casper and Bartoletti",kids_pets,13.35,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,a234e513ef1a05a1e3a2287b9cb00fe8,1732734510401,44.578691,-94.311342,0
2024-11-27 19:08:33,3514865930894695,fraud_Brekke and Sons,gas_transport,67.12,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,ceb1a7fbfb4bb76c467608e50180b010,1732734513846,32.177956,-105.627703,0
2024-11-27 19:08:37,377654590313960,fraud_Schmidt-Larkin,home,89.24,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,38cab58e1b0c85615b6b684f71b9ace0,1732734517259,35.887949,-84.503392,0
2024-11-27 19:08:40,6593250708747804,fraud_Kerluke-Abshire,shopping_net,396.32,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1977-01-04,add148faee19b7849483f97f1602ff24,1732734520739,27.093966,-79.765172,0
2024-11-27 19:08:44,3514897282719543,fraud_Kilback Group,food_dining,66.17,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,4a02d9a01a6ae55d714d12477473371f,1732734524150,43.908937,-76.87957,0
2024-11-27 19:08:47,4195740185974,fraud_Torp-Lemke,misc_pos,7.9,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,0e01d9c172c7a664e3dddb659ff28cc9,1732734527578,45.563219,-121.73395,0
2024-11-27 19:08:50,4715741951931168360,fraud_Cummerata-Jones,gas_transport,61.37,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,4fc20d5a0935324cb753f439a08cb43e,1732734530981,35.874014,-97.568858,0
2024-11-27 19:08:54,342952484382519,fraud_Gutmann Ltd,grocery_net,25.57,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,a55565096be8a28c2874f862a24c4e86,1732734534407,41.366121,-72.474961,0
2024-11-27 19:08:57,5501083170975659,fraud_Brown-Greenholt,entertainment,79.77,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,b6c0d99408f90ef4bd3a8a05151f8026,1732734537827,40.478982,-80.637681,0
2024-11-27 19:09:01,4355790796238264643,"fraud_Conroy, Balistreri and Gorczany",health_fitness,1.32,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,41896bcd1317ffd9f6436792bccc2bd3,1732734541223,39.006615,-91.684462,0
2024-11-27 19:09:04,4173950183554608,fraud_Botsford PLC,home,60.51,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,4c604d0c63433f774e408d16972e97a0,1732734544639,40.376965,-73.455259,0
2024-11-27 19:09:08,4841313716651064,"fraud_Armstrong, Walter and Gottlieb",food_dining,56.99,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,61a205c17ce402b9aedd41600c8a0c00,1732734548025,43.164673,-72.346727,0
2024-11-27 19:09:11,3593118134380341,fraud_Hermann-Gaylord,misc_pos,60.2,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,985b7e6a4bbd5f4e1720f43bb85bc010,1732734551445,44.37578,-68.186872,0
2024-11-27 19:09:14,502038091380,fraud_Ratke and Sons,health_fitness,76.26,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,63a535e9f1d150d19a2c8df29c284372,1732734554899,37.313199,-93.920703,0
